order_id,order_placement_date,mmm_yy,customer_id,product_name,order_qty,delivery_qty
FAP418401303,2022-04-15,Apr_22,789401,AM Ghee 100,74,71
FAP419401602,2022-04-16,Apr_22,789401,AM Ghee 100,49,39
FAP420401303,2022-04-18,Apr_22,789401,AM Ghee 100,104,108
FAP424401303,2022-04-22,Apr_22,789401,AM Ghee 100,34,37
FAP426401303,2022-04-24,Apr_22,789401,AM Ghee 100,20,28
FAP428401603,2022-04-26,Apr_22,789401,AM Ghee 100,24,26
FMY51401303,2022-04-29,Apr_22,789401,AM Ghee 100,59,84
FMY52401303,2022-05-01,May_22,789401,AM Ghee 100,88,60
FMY54401501,2022-05-02,May_22,789401,AM Ghee 100,21,24
FMY56401402,2022-05-03,May_22,789401,AM Ghee 100,71,85
FMY510401503,2022-05-08,May_22,789401,AM Ghee 100,113,76
FMY511401403,2022-05-08,May_22,789401,AM Ghee 100,120,87
FMY513401402,2022-05-10,May_22,789401,AM Ghee 100,42,36
FMY516401303,2022-05-14,May_22,789401,AM Ghee 100,21,35
FMY519401303,2022-05-16,May_22,789401,AM Ghee 100,75,68
FMY524401303,2022-05-21,May_22,789401,AM Ghee 100,86,56
FMY527401401,2022-05-25,May_22,789401,AM Ghee 100,77,53
FMY528401303,2022-05-26,May_22,789401,AM Ghee 100,24,40
FMY531401303,2022-05-28,May_22,789401,AM Ghee 100,68,78
FJUN65401601,2022-06-03,Jun_22,789401,AM Ghee 100,38,37
FJUN67401303,2022-06-05,Jun_22,789401,AM Ghee 100,39,62
FJUN68401303,2022-06-07,Jun_22,789401,AM Ghee 100,68,84
FJUN613401303,2022-06-11,Jun_22,789401,AM Ghee 100,54,46
FJUN615401502,2022-06-14,Jun_22,789401,AM Ghee 100,17,26
FJUN616401303,2022-06-14,Jun_22,789401,AM Ghee 100,44,45
FJUN618401603,2022-06-15,Jun_22,789401,AM Ghee 100,61,68
FJUN617401601,2022-06-16,Jun_22,789401,AM Ghee 100,24,19
FJUN620401503,2022-06-19,Jun_22,789401,AM Ghee 100,62,92
FJUN621401303,2022-06-19,Jun_22,789401,AM Ghee 100,39,33
FJUN622401303,2022-06-19,Jun_22,789401,AM Ghee 100,69,116
FJUN623401402,2022-06-20,Jun_22,789401,AM Ghee 100,21,24
FJUN624401303,2022-06-23,Jun_22,789401,AM Ghee 100,72,89
FJUN625401303,2022-06-24,Jun_22,789401,AM Ghee 100,38,25
FJUN628401601,2022-06-26,Jun_22,789401,AM Ghee 100,119,96
FJUL72401401,2022-06-29,Jun_22,789401,AM Ghee 100,108,100
FJUL73401403,2022-07-01,Jul_22,789401,AM Ghee 100,92,60
FJUL75401303,2022-07-02,Jul_22,789401,AM Ghee 100,97,133
FJUL77401602,2022-07-04,Jul_22,789401,AM Ghee 100,35,19
FJUL79401501,2022-07-07,Jul_22,789401,AM Ghee 100,22,29
FJUL711401502,2022-07-09,Jul_22,789401,AM Ghee 100,119,127
FJUL715401303,2022-07-13,Jul_22,789401,AM Ghee 100,100,56
FJUL716401603,2022-07-14,Jul_22,789401,AM Ghee 100,25,19
FJUL718401603,2022-07-17,Jul_22,789401,AM Ghee 100,23,37
FJUL721401602,2022-07-20,Jul_22,789401,AM Ghee 100,78,30
FJUL722401603,2022-07-20,Jul_22,789401,AM Ghee 100,23,20
FJUL723401401,2022-07-20,Jul_22,789401,AM Ghee 100,43,30
FJUL726401303,2022-07-23,Jul_22,789401,AM Ghee 100,38,66
FJUL727401303,2022-07-24,Jul_22,789401,AM Ghee 100,24,27
FJUL729401602,2022-07-28,Jul_22,789401,AM Ghee 100,21,17
FJUL730401603,2022-07-29,Jul_22,789401,AM Ghee 100,71,72
FJUL731401303,2022-07-29,Jul_22,789401,AM Ghee 100,42,61
FAUG81401303,2022-07-29,Jul_22,789401,AM Ghee 100,57,72
FAUG84401303,2022-08-03,Aug_22,789401,AM Ghee 100,71,82
FAUG89401502,2022-08-06,Aug_22,789401,AM Ghee 100,132,81
FAUG812401503,2022-08-11,Aug_22,789401,AM Ghee 100,39,25
FAUG814401503,2022-08-11,Aug_22,789401,AM Ghee 100,91,95
FAUG815401303,2022-08-14,Aug_22,789401,AM Ghee 100,71,72
FAUG817401403,2022-08-16,Aug_22,789401,AM Ghee 100,46,36
FAUG819401603,2022-08-17,Aug_22,789401,AM Ghee 100,54,87
FAUG821401401,2022-08-18,Aug_22,789401,AM Ghee 100,48,59
FAUG828401502,2022-08-27,Aug_22,789401,AM Ghee 100,49,29
FMR35422303,2022-03-02,Mar_22,789422,AM Ghee 100,121,81
FMR36422303,2022-03-04,Mar_22,789422,AM Ghee 100,37,41
FMR37422303,2022-03-05,Mar_22,789422,AM Ghee 100,42,34
FMR311422303,2022-03-09,Mar_22,789422,AM Ghee 100,104,127
FMR312422303,2022-03-11,Mar_22,789422,AM Ghee 100,31,58
FMR315422303,2022-03-13,Mar_22,789422,AM Ghee 100,39,27
FMR320422303,2022-03-17,Mar_22,789422,AM Ghee 100,27,18
FMR325422402,2022-03-22,Mar_22,789422,AM Ghee 100,64,77
FMR328422303,2022-03-26,Mar_22,789422,AM Ghee 100,46,55
FMR329422303,2022-03-27,Mar_22,789422,AM Ghee 100,76,66
FMR330422303,2022-03-28,Mar_22,789422,AM Ghee 100,48,53
FMR331422303,2022-03-28,Mar_22,789422,AM Ghee 100,83,83
FAP41422303,2022-03-31,Mar_22,789422,AM Ghee 100,85,85
FAP42422303,2022-04-01,Apr_22,789422,AM Ghee 100,104,71
FAP44422303,2022-04-01,Apr_22,789422,AM Ghee 100,77,96
FAP45422602,2022-04-02,Apr_22,789422,AM Ghee 100,87,78
FAP46422303,2022-04-04,Apr_22,789422,AM Ghee 100,102,89
FAP49422303,2022-04-07,Apr_22,789422,AM Ghee 100,97,80
FAP412422303,2022-04-11,Apr_22,789422,AM Ghee 100,45,44
FAP413422403,2022-04-12,Apr_22,789422,AM Ghee 100,60,63
FAP414422303,2022-04-13,Apr_22,789422,AM Ghee 100,47,60
FAP417422303,2022-04-16,Apr_22,789422,AM Ghee 100,46,45
FAP419422303,2022-04-17,Apr_22,789422,AM Ghee 100,62,52
FAP421422303,2022-04-19,Apr_22,789422,AM Ghee 100,44,38
FAP424422303,2022-04-22,Apr_22,789422,AM Ghee 100,86,132
FAP429422402,2022-04-28,Apr_22,789422,AM Ghee 100,76,44
FMY51422303,2022-04-29,Apr_22,789422,AM Ghee 100,90,78
FMY52422303,2022-05-01,May_22,789422,AM Ghee 100,49,75
FMY54422502,2022-05-03,May_22,789422,AM Ghee 100,29,49
FMY55422303,2022-05-04,May_22,789422,AM Ghee 100,23,32
FMY58422303,2022-05-06,May_22,789422,AM Ghee 100,53,93
FMY510422303,2022-05-07,May_22,789422,AM Ghee 100,77,49
FMY59422303,2022-05-08,May_22,789422,AM Ghee 100,94,38
FMY511422303,2022-05-08,May_22,789422,AM Ghee 100,32,48
FMY513422303,2022-05-10,May_22,789422,AM Ghee 100,70,50
FMY515422403,2022-05-14,May_22,789422,AM Ghee 100,31,48
FMY516422401,2022-05-15,May_22,789422,AM Ghee 100,30,51
FMY517422303,2022-05-16,May_22,789422,AM Ghee 100,60,106
FMY518422303,2022-05-16,May_22,789422,AM Ghee 100,18,36
FMY520422303,2022-05-17,May_22,789422,AM Ghee 100,48,117
FMY522422303,2022-05-21,May_22,789422,AM Ghee 100,40,47
FMY526422303,2022-05-23,May_22,789422,AM Ghee 100,89,63
FMY525422401,2022-05-24,May_22,789422,AM Ghee 100,48,72
FMY530422602,2022-05-27,May_22,789422,AM Ghee 100,67,65
FMY529422303,2022-05-28,May_22,789422,AM Ghee 100,61,66
FJUN61422303,2022-05-31,May_22,789422,AM Ghee 100,53,53
FJUN64422303,2022-06-03,Jun_22,789422,AM Ghee 100,89,44
FJUN68422303,2022-06-07,Jun_22,789422,AM Ghee 100,24,17
FJUN69422303,2022-06-07,Jun_22,789422,AM Ghee 100,104,81
FJUN610422602,2022-06-09,Jun_22,789422,AM Ghee 100,54,72
FJUN612422303,2022-06-11,Jun_22,789422,AM Ghee 100,76,71
FJUN614422303,2022-06-11,Jun_22,789422,AM Ghee 100,62,48
FJUN615422303,2022-06-13,Jun_22,789422,AM Ghee 100,30,28
FJUN618422502,2022-06-15,Jun_22,789422,AM Ghee 100,89,106
FJUN621422402,2022-06-18,Jun_22,789422,AM Ghee 100,21,32
FJUN627422303,2022-06-24,Jun_22,789422,AM Ghee 100,89,96
FJUN628422303,2022-06-27,Jun_22,789422,AM Ghee 100,75,84
FJUL76422303,2022-07-04,Jul_22,789422,AM Ghee 100,32,23
FJUL78422603,2022-07-05,Jul_22,789422,AM Ghee 100,33,40
FJUL77422401,2022-07-06,Jul_22,789422,AM Ghee 100,95,62
FJUL710422303,2022-07-07,Jul_22,789422,AM Ghee 100,68,101
FJUL713422303,2022-07-12,Jul_22,789422,AM Ghee 100,67,58
FJUL719422303,2022-07-16,Jul_22,789422,AM Ghee 100,27,45
FJUL725422403,2022-07-22,Jul_22,789422,AM Ghee 100,26,61
FJUL726422303,2022-07-24,Jul_22,789422,AM Ghee 100,33,27
FAUG81422303,2022-07-29,Jul_22,789422,AM Ghee 100,35,70
FJUL731422503,2022-07-30,Jul_22,789422,AM Ghee 100,72,76
FAUG85422303,2022-08-03,Aug_22,789422,AM Ghee 100,108,56
FAUG86422303,2022-08-03,Aug_22,789422,AM Ghee 100,36,51
FAUG88422403,2022-08-07,Aug_22,789422,AM Ghee 100,15,14
FAUG814422303,2022-08-12,Aug_22,789422,AM Ghee 100,66,95
FAUG816422303,2022-08-13,Aug_22,789422,AM Ghee 100,22,33
FAUG819422303,2022-08-17,Aug_22,789422,AM Ghee 100,54,38
FAUG820422602,2022-08-19,Aug_22,789422,AM Ghee 100,68,74
FAUG822422401,2022-08-20,Aug_22,789422,AM Ghee 100,113,81
FAUG823422303,2022-08-22,Aug_22,789422,AM Ghee 100,32,32
FAUG824422403,2022-08-23,Aug_22,789422,AM Ghee 100,23,29
FAUG826422502,2022-08-24,Aug_22,789422,AM Ghee 100,73,50
FAUG827422303,2022-08-26,Aug_22,789422,AM Ghee 100,31,44
FMR34301401,2022-03-03,Mar_22,789301,AM Ghee 100,30,38
FMR35301602,2022-03-04,Mar_22,789301,AM Ghee 100,75,82
FMR38301603,2022-03-06,Mar_22,789301,AM Ghee 100,34,32
FMR314301502,2022-03-11,Mar_22,789301,AM Ghee 100,110,93
FMR318301303,2022-03-16,Mar_22,789301,AM Ghee 100,118,96
FMR324301303,2022-03-23,Mar_22,789301,AM Ghee 100,113,87
FMR325301603,2022-03-23,Mar_22,789301,AM Ghee 100,43,56
FMR327301402,2022-03-25,Mar_22,789301,AM Ghee 100,75,98
FMR329301403,2022-03-27,Mar_22,789301,AM Ghee 100,65,49
FMR331301602,2022-03-28,Mar_22,789301,AM Ghee 100,67,92
FAP41301303,2022-03-31,Mar_22,789301,AM Ghee 100,68,53
FAP43301502,2022-04-01,Apr_22,789301,AM Ghee 100,29,23
FAP44301401,2022-04-01,Apr_22,789301,AM Ghee 100,57,70
FAP49301303,2022-04-07,Apr_22,789301,AM Ghee 100,53,67
FAP415301603,2022-04-13,Apr_22,789301,AM Ghee 100,52,46
FAP418301503,2022-04-15,Apr_22,789301,AM Ghee 100,94,90
FAP419301303,2022-04-16,Apr_22,789301,AM Ghee 100,116,100
FAP422301502,2022-04-19,Apr_22,789301,AM Ghee 100,55,66
FAP423301303,2022-04-20,Apr_22,789301,AM Ghee 100,95,93
FAP426301503,2022-04-24,Apr_22,789301,AM Ghee 100,118,105
FMY51301403,2022-04-28,Apr_22,789301,AM Ghee 100,58,61
FAP430301503,2022-04-29,Apr_22,789301,AM Ghee 100,20,22
FMY53301303,2022-04-30,Apr_22,789301,AM Ghee 100,72,52
FMY54301503,2022-05-01,May_22,789301,AM Ghee 100,19,28
FMY511301601,2022-05-09,May_22,789301,AM Ghee 100,32,63
FMY513301303,2022-05-10,May_22,789301,AM Ghee 100,38,57
FMY518301303,2022-05-17,May_22,789301,AM Ghee 100,21,31
FMY521301303,2022-05-18,May_22,789301,AM Ghee 100,108,92
FMY524301303,2022-05-22,May_22,789301,AM Ghee 100,62,38
FMY526301303,2022-05-23,May_22,789301,AM Ghee 100,66,89
FMY527301402,2022-05-24,May_22,789301,AM Ghee 100,27,43
FMY528301601,2022-05-26,May_22,789301,AM Ghee 100,41,67
FMY529301502,2022-05-28,May_22,789301,AM Ghee 100,52,30
FJUN62301303,2022-05-31,May_22,789301,AM Ghee 100,45,36
FJUN63301303,2022-06-02,Jun_22,789301,AM Ghee 100,46,46
FJUN65301602,2022-06-03,Jun_22,789301,AM Ghee 100,63,72
FJUN66301303,2022-06-05,Jun_22,789301,AM Ghee 100,48,41
FJUN69301602,2022-06-08,Jun_22,789301,AM Ghee 100,58,64
FJUN612301303,2022-06-09,Jun_22,789301,AM Ghee 100,118,70
FJUN613301601,2022-06-12,Jun_22,789301,AM Ghee 100,24,32
FJUN615301303,2022-06-13,Jun_22,789301,AM Ghee 100,71,94
FJUN616301503,2022-06-13,Jun_22,789301,AM Ghee 100,31,36
FJUN617301501,2022-06-15,Jun_22,789301,AM Ghee 100,20,20
FJUN618301303,2022-06-17,Jun_22,789301,AM Ghee 100,100,99
FJUN621301603,2022-06-20,Jun_22,789301,AM Ghee 100,76,67
FJUN622301503,2022-06-20,Jun_22,789301,AM Ghee 100,98,96
FJUN624301303,2022-06-21,Jun_22,789301,AM Ghee 100,21,19
FJUN625301503,2022-06-23,Jun_22,789301,AM Ghee 100,28,29
FJUN626301303,2022-06-24,Jun_22,789301,AM Ghee 100,101,101
FJUN627301502,2022-06-24,Jun_22,789301,AM Ghee 100,76,84
FJUN629301303,2022-06-26,Jun_22,789301,AM Ghee 100,72,67
FJUL73301303,2022-06-30,Jun_22,789301,AM Ghee 100,63,58
FJUL74301303,2022-07-03,Jul_22,789301,AM Ghee 100,26,44
FJUL75301303,2022-07-03,Jul_22,789301,AM Ghee 100,54,32
FJUL76301603,2022-07-04,Jul_22,789301,AM Ghee 100,74,52
FJUL77301502,2022-07-06,Jul_22,789301,AM Ghee 100,67,100
FJUL710301603,2022-07-08,Jul_22,789301,AM Ghee 100,34,41
FJUL712301303,2022-07-10,Jul_22,789301,AM Ghee 100,23,14
FJUL714301601,2022-07-11,Jul_22,789301,AM Ghee 100,59,56
FJUL717301603,2022-07-15,Jul_22,789301,AM Ghee 100,15,15
FJUL721301303,2022-07-19,Jul_22,789301,AM Ghee 100,71,65
FJUL722301602,2022-07-20,Jul_22,789301,AM Ghee 100,97,105
FJUL727301603,2022-07-25,Jul_22,789301,AM Ghee 100,61,84
FJUL731301303,2022-07-28,Jul_22,789301,AM Ghee 100,104,65
FAUG81301303,2022-07-29,Jul_22,789301,AM Ghee 100,66,53
FAUG84301303,2022-08-03,Aug_22,789301,AM Ghee 100,76,86
FAUG86301502,2022-08-05,Aug_22,789301,AM Ghee 100,87,51
FAUG88301303,2022-08-06,Aug_22,789301,AM Ghee 100,108,77
FAUG89301303,2022-08-07,Aug_22,789301,AM Ghee 100,71,39
FAUG813301601,2022-08-11,Aug_22,789301,AM Ghee 100,30,42
FAUG815301503,2022-08-14,Aug_22,789301,AM Ghee 100,84,82
FAUG817301303,2022-08-14,Aug_22,789301,AM Ghee 100,77,93
FAUG819301303,2022-08-16,Aug_22,789301,AM Ghee 100,80,52
FAUG818301303,2022-08-17,Aug_22,789301,AM Ghee 100,70,47
FAUG820301303,2022-08-17,Aug_22,789301,AM Ghee 100,56,84
FAUG821301501,2022-08-19,Aug_22,789301,AM Ghee 100,71,59
FAUG824301303,2022-08-21,Aug_22,789301,AM Ghee 100,65,58
FAUG825301403,2022-08-23,Aug_22,789301,AM Ghee 100,71,59
FAUG826301602,2022-08-25,Aug_22,789301,AM Ghee 100,71,97
FAUG827301303,2022-08-25,Aug_22,789301,AM Ghee 100,19,22
FAUG829301401,2022-08-28,Aug_22,789301,AM Ghee 100,34,22
FAUG830301303,2022-08-29,Aug_22,789301,AM Ghee 100,29,39
FMR34122303,2022-03-01,Mar_22,789122,AM Ghee 100,36,39
FMR35122303,2022-03-03,Mar_22,789122,AM Ghee 100,102,73
FMR36122502,2022-03-04,Mar_22,789122,AM Ghee 100,46,44
FMR38122303,2022-03-05,Mar_22,789122,AM Ghee 100,85,85
FMR311122303,2022-03-10,Mar_22,789122,AM Ghee 100,34,35
FMR312122303,2022-03-11,Mar_22,789122,AM Ghee 100,23,32
FMR314122303,2022-03-13,Mar_22,789122,AM Ghee 100,53,68
FMR316122303,2022-03-13,Mar_22,789122,AM Ghee 100,38,39
FMR321122303,2022-03-20,Mar_22,789122,AM Ghee 100,19,18
FMR322122403,2022-03-21,Mar_22,789122,AM Ghee 100,60,49
FMR325122603,2022-03-24,Mar_22,789122,AM Ghee 100,34,31
FMR326122303,2022-03-24,Mar_22,789122,AM Ghee 100,61,51
FMR327122303,2022-03-25,Mar_22,789122,AM Ghee 100,27,27
FMR329122303,2022-03-27,Mar_22,789122,AM Ghee 100,49,33
FAP45122303,2022-04-03,Apr_22,789122,AM Ghee 100,78,65
FAP47122303,2022-04-06,Apr_22,789122,AM Ghee 100,112,63
FAP49122303,2022-04-07,Apr_22,789122,AM Ghee 100,25,16
FAP411122303,2022-04-08,Apr_22,789122,AM Ghee 100,51,48
FAP414122303,2022-04-11,Apr_22,789122,AM Ghee 100,70,73
FAP415122303,2022-04-14,Apr_22,789122,AM Ghee 100,52,61
FAP419122303,2022-04-18,Apr_22,789122,AM Ghee 100,25,32
FAP422122402,2022-04-19,Apr_22,789122,AM Ghee 100,45,51
FAP421122303,2022-04-20,Apr_22,789122,AM Ghee 100,92,77
FAP426122303,2022-04-25,Apr_22,789122,AM Ghee 100,43,23
FAP430122303,2022-04-29,Apr_22,789122,AM Ghee 100,38,30
FMY51122303,2022-04-30,Apr_22,789122,AM Ghee 100,97,100
FMY52122601,2022-04-30,Apr_22,789122,AM Ghee 100,49,65
FMY54122303,2022-05-03,May_22,789122,AM Ghee 100,51,70
FMY55122602,2022-05-04,May_22,789122,AM Ghee 100,52,90
FMY56122303,2022-05-05,May_22,789122,AM Ghee 100,44,61
FMY58122303,2022-05-06,May_22,789122,AM Ghee 100,37,44
FMY59122303,2022-05-06,May_22,789122,AM Ghee 100,71,45
FMY510122303,2022-05-07,May_22,789122,AM Ghee 100,30,19
FMY512122603,2022-05-11,May_22,789122,AM Ghee 100,46,86
FMY513122303,2022-05-12,May_22,789122,AM Ghee 100,36,56
FMY516122303,2022-05-15,May_22,789122,AM Ghee 100,82,70
FMY519122603,2022-05-17,May_22,789122,AM Ghee 100,18,36
FMY521122603,2022-05-20,May_22,789122,AM Ghee 100,49,47
FMY523122303,2022-05-21,May_22,789122,AM Ghee 100,26,38
FMY524122303,2022-05-23,May_22,789122,AM Ghee 100,43,57
FMY525122303,2022-05-24,May_22,789122,AM Ghee 100,37,49
FMY528122401,2022-05-26,May_22,789122,AM Ghee 100,51,52
FMY530122303,2022-05-29,May_22,789122,AM Ghee 100,153,74
FJUN61122303,2022-05-29,May_22,789122,AM Ghee 100,37,55
FJUN62122503,2022-06-01,Jun_22,789122,AM Ghee 100,60,99
FJUN66122303,2022-06-05,Jun_22,789122,AM Ghee 100,36,37
FJUN69122303,2022-06-06,Jun_22,789122,AM Ghee 100,75,51
FJUN611122303,2022-06-10,Jun_22,789122,AM Ghee 100,27,20
FJUN612122602,2022-06-10,Jun_22,789122,AM Ghee 100,28,24
FJUN615122303,2022-06-13,Jun_22,789122,AM Ghee 100,90,54
FJUN617122603,2022-06-16,Jun_22,789122,AM Ghee 100,54,34
FJUN618122602,2022-06-17,Jun_22,789122,AM Ghee 100,52,38
FJUN620122602,2022-06-17,Jun_22,789122,AM Ghee 100,15,20
FJUN622122401,2022-06-19,Jun_22,789122,AM Ghee 100,53,57
FJUN623122303,2022-06-22,Jun_22,789122,AM Ghee 100,37,23
FJUN624122503,2022-06-22,Jun_22,789122,AM Ghee 100,60,64
FJUN625122603,2022-06-23,Jun_22,789122,AM Ghee 100,88,69
FJUN626122303,2022-06-23,Jun_22,789122,AM Ghee 100,25,19
FJUL75122402,2022-07-04,Jul_22,789122,AM Ghee 100,50,48
FJUL76122303,2022-07-05,Jul_22,789122,AM Ghee 100,72,50
FJUL710122303,2022-07-08,Jul_22,789122,AM Ghee 100,41,32
FJUL712122303,2022-07-09,Jul_22,789122,AM Ghee 100,39,46
FJUL717122303,2022-07-14,Jul_22,789122,AM Ghee 100,85,107
FJUL718122303,2022-07-16,Jul_22,789122,AM Ghee 100,56,65
FJUL720122402,2022-07-18,Jul_22,789122,AM Ghee 100,43,24
FJUL722122303,2022-07-19,Jul_22,789122,AM Ghee 100,20,16
FJUL721122303,2022-07-20,Jul_22,789122,AM Ghee 100,31,32
FJUL725122303,2022-07-23,Jul_22,789122,AM Ghee 100,92,74
FJUL727122303,2022-07-24,Jul_22,789122,AM Ghee 100,80,52
FJUL728122303,2022-07-26,Jul_22,789122,AM Ghee 100,75,52
FJUL731122303,2022-07-29,Jul_22,789122,AM Ghee 100,92,95
FAUG82122303,2022-08-01,Aug_22,789122,AM Ghee 100,77,76
FAUG84122303,2022-08-03,Aug_22,789122,AM Ghee 100,15,19
FAUG86122303,2022-08-05,Aug_22,789122,AM Ghee 100,30,31
FAUG88122303,2022-08-06,Aug_22,789122,AM Ghee 100,78,78
FAUG812122303,2022-08-11,Aug_22,789122,AM Ghee 100,93,100
FAUG816122601,2022-08-15,Aug_22,789122,AM Ghee 100,21,16
FAUG818122303,2022-08-15,Aug_22,789122,AM Ghee 100,15,16
FAUG819122303,2022-08-18,Aug_22,789122,AM Ghee 100,51,49
FAUG820122303,2022-08-18,Aug_22,789122,AM Ghee 100,35,32
FAUG821122601,2022-08-18,Aug_22,789122,AM Ghee 100,58,54
FAUG823122303,2022-08-20,Aug_22,789122,AM Ghee 100,56,48
FAUG825122403,2022-08-22,Aug_22,789122,AM Ghee 100,33,49
FAUG826122303,2022-08-23,Aug_22,789122,AM Ghee 100,52,97
FAUG827122402,2022-08-26,Aug_22,789122,AM Ghee 100,61,65
FAUG829122602,2022-08-26,Aug_22,789122,AM Ghee 100,68,79
FAUG828122402,2022-08-27,Aug_22,789122,AM Ghee 100,92,60
FAUG830122502,2022-08-28,Aug_22,789122,AM Ghee 100,58,37
FAUG831122303,2022-08-30,Aug_22,789122,AM Ghee 100,62,48
FMR32101601,2022-03-01,Mar_22,789101,AM Ghee 100,51,47
FMR34101603,2022-03-03,Mar_22,789101,AM Ghee 100,45,30
FMR35101401,2022-03-03,Mar_22,789101,AM Ghee 100,83,89
FMR38101502,2022-03-07,Mar_22,789101,AM Ghee 100,85,79
FMR310101403,2022-03-09,Mar_22,789101,AM Ghee 100,26,31
FMR313101402,2022-03-10,Mar_22,789101,AM Ghee 100,113,113
FMR312101402,2022-03-11,Mar_22,789101,AM Ghee 100,86,95
FMR316101303,2022-03-13,Mar_22,789101,AM Ghee 100,51,61
FMR315101303,2022-03-14,Mar_22,789101,AM Ghee 100,83,69
FMR318101303,2022-03-15,Mar_22,789101,AM Ghee 100,53,55
FMR319101603,2022-03-17,Mar_22,789101,AM Ghee 100,44,43
FMR320101303,2022-03-18,Mar_22,789101,AM Ghee 100,72,86
FMR322101303,2022-03-21,Mar_22,789101,AM Ghee 100,56,51
FMR326101502,2022-03-23,Mar_22,789101,AM Ghee 100,92,87
FMR327101303,2022-03-25,Mar_22,789101,AM Ghee 100,53,49
FMR328101303,2022-03-25,Mar_22,789101,AM Ghee 100,38,26
FMR330101303,2022-03-27,Mar_22,789101,AM Ghee 100,70,80
FAP41101303,2022-03-31,Mar_22,789101,AM Ghee 100,26,40
FAP42101603,2022-03-31,Mar_22,789101,AM Ghee 100,46,70
FAP44101303,2022-04-03,Apr_22,789101,AM Ghee 100,73,75
FAP46101402,2022-04-04,Apr_22,789101,AM Ghee 100,63,54
FAP48101303,2022-04-05,Apr_22,789101,AM Ghee 100,34,32
FAP49101303,2022-04-08,Apr_22,789101,AM Ghee 100,27,26
FAP410101502,2022-04-09,Apr_22,789101,AM Ghee 100,26,21
FAP411101502,2022-04-09,Apr_22,789101,AM Ghee 100,85,70
FAP413101503,2022-04-12,Apr_22,789101,AM Ghee 100,40,49
FAP418101303,2022-04-17,Apr_22,789101,AM Ghee 100,55,60
FAP419101601,2022-04-18,Apr_22,789101,AM Ghee 100,79,65
FAP421101501,2022-04-18,Apr_22,789101,AM Ghee 100,84,75
FAP422101501,2022-04-19,Apr_22,789101,AM Ghee 100,86,99
FAP424101303,2022-04-23,Apr_22,789101,AM Ghee 100,26,18
FAP425101303,2022-04-24,Apr_22,789101,AM Ghee 100,44,53
FAP426101303,2022-04-25,Apr_22,789101,AM Ghee 100,60,49
FAP427101303,2022-04-25,Apr_22,789101,AM Ghee 100,75,70
FAP429101303,2022-04-26,Apr_22,789101,AM Ghee 100,30,28
FAP430101501,2022-04-29,Apr_22,789101,AM Ghee 100,37,43
FMY51101303,2022-04-30,Apr_22,789101,AM Ghee 100,64,75
FMY53101603,2022-04-30,Apr_22,789101,AM Ghee 100,97,101
FMY52101303,2022-05-01,May_22,789101,AM Ghee 100,23,32
FMY54101303,2022-05-03,May_22,789101,AM Ghee 100,37,27
FMY58101303,2022-05-05,May_22,789101,AM Ghee 100,16,23
FMY512101303,2022-05-11,May_22,789101,AM Ghee 100,49,35
FMY513101303,2022-05-11,May_22,789101,AM Ghee 100,48,60
FMY514101303,2022-05-12,May_22,789101,AM Ghee 100,83,57
FMY515101303,2022-05-12,May_22,789101,AM Ghee 100,99,69
FMY517101303,2022-05-15,May_22,789101,AM Ghee 100,49,32
FMY519101303,2022-05-18,May_22,789101,AM Ghee 100,41,24
FMY520101603,2022-05-18,May_22,789101,AM Ghee 100,60,36
FMY522101502,2022-05-19,May_22,789101,AM Ghee 100,34,25
FMY523101601,2022-05-21,May_22,789101,AM Ghee 100,129,95
FMY524101402,2022-05-23,May_22,789101,AM Ghee 100,44,55
FMY525101601,2022-05-24,May_22,789101,AM Ghee 100,105,66
FMY527101403,2022-05-26,May_22,789101,AM Ghee 100,130,86
FJUN61101303,2022-05-29,May_22,789101,AM Ghee 100,58,33
FJUN62101303,2022-05-30,May_22,789101,AM Ghee 100,45,64
FJUN63101303,2022-06-01,Jun_22,789101,AM Ghee 100,36,26
FJUN64101603,2022-06-02,Jun_22,789101,AM Ghee 100,84,42
FJUN66101403,2022-06-05,Jun_22,789101,AM Ghee 100,51,87
FJUN68101303,2022-06-06,Jun_22,789101,AM Ghee 100,60,79
FJUN612101303,2022-06-10,Jun_22,789101,AM Ghee 100,71,83
FJUN614101503,2022-06-11,Jun_22,789101,AM Ghee 100,55,51
FJUN615101303,2022-06-14,Jun_22,789101,AM Ghee 100,86,73
FJUN616101402,2022-06-14,Jun_22,789101,AM Ghee 100,68,79
FJUN617101603,2022-06-16,Jun_22,789101,AM Ghee 100,67,46
FJUN618101303,2022-06-16,Jun_22,789101,AM Ghee 100,118,62
FJUN621101503,2022-06-18,Jun_22,789101,AM Ghee 100,67,68
FJUN620101303,2022-06-19,Jun_22,789101,AM Ghee 100,18,15
FJUN626101501,2022-06-25,Jun_22,789101,AM Ghee 100,65,40
FJUL72101503,2022-07-01,Jul_22,789101,AM Ghee 100,57,80
FJUL74101303,2022-07-02,Jul_22,789101,AM Ghee 100,56,51
FJUL76101303,2022-07-03,Jul_22,789101,AM Ghee 100,117,60
FJUL77101602,2022-07-04,Jul_22,789101,AM Ghee 100,61,51
FJUL711101501,2022-07-09,Jul_22,789101,AM Ghee 100,61,54
FJUL712101303,2022-07-10,Jul_22,789101,AM Ghee 100,74,44
FJUL714101403,2022-07-11,Jul_22,789101,AM Ghee 100,19,17
